repo_name,commit_date,lines_added,lines_removed,change_type,language,login,repo_nature
Data-Engineering-Nanodegree,2021-12-08 04:52:41+00:00,0,1,Remove,Jupyter Notebook,youssefHosni,Created
Data-Engineering-Nanodegree,2021-12-08 04:51:58+00:00,205277,0,Add,Jupyter Notebook,youssefHosni,Created
Data-Engineering-Nanodegree,2021-12-08 04:51:38+00:00,1,0,Add,Jupyter Notebook,youssefHosni,Created
Data-Engineering-Nanodegree,2021-12-07 15:49:46+00:00,5,1,Add,Jupyter Notebook,youssefHosni,Created
Data-Engineering-Nanodegree,2021-12-07 15:47:55+00:00,3,2,Add,Jupyter Notebook,youssefHosni,Created
Data-Engineering-Nanodegree,2021-12-06 23:10:39+00:00,0,1,Remove,Jupyter Notebook,youssefHosni,Created
Data-Engineering-Nanodegree,2021-12-06 23:10:16+00:00,8086,0,Add,Jupyter Notebook,youssefHosni,Created
Data-Engineering-Nanodegree,2021-12-06 23:04:43+00:00,1,0,Add,Jupyter Notebook,youssefHosni,Created
Data-Engineering-Nanodegree,2021-12-06 23:03:42+00:00,1,1,Add,Jupyter Notebook,youssefHosni,Created
Data-Engineering-Nanodegree,2021-12-06 23:03:09+00:00,0,0,Remove,Jupyter Notebook,youssefHosni,Created
Data-Engineering-Nanodegree,2021-12-06 23:02:50+00:00,676,0,Add,Jupyter Notebook,youssefHosni,Created
Data-Engineering-Nanodegree,2021-12-06 23:02:32+00:00,8,0,Add,Jupyter Notebook,youssefHosni,Created
Data-Engineering-Nanodegree,2021-12-05 23:51:18+00:00,1,1,Add,Jupyter Notebook,youssefHosni,Created
Data-Engineering-Nanodegree,2021-12-05 23:50:47+00:00,0,1,Remove,Jupyter Notebook,youssefHosni,Created
Data-Engineering-Nanodegree,2021-12-05 23:50:23+00:00,3316,0,Add,Jupyter Notebook,youssefHosni,Created
Data-Engineering-Nanodegree,2021-12-05 23:49:57+00:00,1,0,Add,Jupyter Notebook,youssefHosni,Created
Data-Engineering-Nanodegree,2021-12-05 15:16:46+00:00,2,1,Add,Jupyter Notebook,youssefHosni,Created
Data-Engineering-Nanodegree,2021-12-05 15:15:43+00:00,0,1,Remove,Jupyter Notebook,youssefHosni,Created
Data-Engineering-Nanodegree,2021-12-05 15:15:30+00:00,0,1,Remove,Jupyter Notebook,youssefHosni,Created
Data-Engineering-Nanodegree,2021-12-05 15:15:18+00:00,0,1,Remove,Jupyter Notebook,youssefHosni,Created
Data-Engineering-Nanodegree,2021-12-05 15:15:09+00:00,0,1,Remove,Jupyter Notebook,youssefHosni,Created
Data-Engineering-Nanodegree,2021-12-05 15:14:50+00:00,0,1,Remove,Jupyter Notebook,youssefHosni,Created
Data-Engineering-Nanodegree,2021-12-05 15:14:39+00:00,0,1,Remove,Jupyter Notebook,youssefHosni,Created
Data-Engineering-Nanodegree,2021-12-05 15:14:24+00:00,0,1,Remove,Jupyter Notebook,youssefHosni,Created
Data-Engineering-Nanodegree,2021-12-05 15:14:00+00:00,0,1,Remove,Jupyter Notebook,youssefHosni,Created
Data-Engineering-Nanodegree,2021-12-05 15:13:36+00:00,14,0,Add,Jupyter Notebook,youssefHosni,Created
Data-Engineering-Nanodegree,2021-12-05 15:13:14+00:00,1,0,Add,Jupyter Notebook,youssefHosni,Created
Data-Engineering-Nanodegree,2021-12-05 15:12:39+00:00,12,0,Add,Jupyter Notebook,youssefHosni,Created
Data-Engineering-Nanodegree,2021-12-05 15:12:17+00:00,1,0,Add,Jupyter Notebook,youssefHosni,Created
Data-Engineering-Nanodegree,2021-12-05 15:11:46+00:00,12,0,Add,Jupyter Notebook,youssefHosni,Created
Data-Engineering-Nanodegree,2021-12-05 15:11:19+00:00,1,0,Add,Jupyter Notebook,youssefHosni,Created
Data-Engineering-Nanodegree,2021-12-05 15:10:52+00:00,11,0,Add,Jupyter Notebook,youssefHosni,Created
Data-Engineering-Nanodegree,2021-12-05 15:09:32+00:00,1,0,Add,Jupyter Notebook,youssefHosni,Created
Data-Engineering-Nanodegree,2021-12-05 15:09:14+00:00,1,0,Add,Jupyter Notebook,youssefHosni,Created
Data-Engineering-Nanodegree,2021-12-05 15:03:50+00:00,11,0,Add,Jupyter Notebook,youssefHosni,Created
